date,day_of_week,month,season,attendance,meal_type,menu,rain,temperature,holiday,exam,campus_event,previous_consumption,previous_surplus,meals_consumed
2010-01-28,3,1,Winter,493,Lunch,Aloo Dum,0,18.4,0,0,0,284,170,424
2010-01-28,3,1,Winter,493,Lunch,Dahi,0,18.4,0,0,0,424,109,457
2010-01-28,3,1,Winter,493,Lunch,Onion,0,18.4,0,0,0,457,76,232
2010-01-28,3,1,Winter,493,Lunch,Sev,0,18.4,0,0,0,232,301,237
2010-01-29,4,1,Winter,347,Breakfast,Boiled Egg,0,22.4,0,0,0,376,118,273
2010-01-29,4,1,Winter,347,Breakfast,Bread,0,22.4,0,0,0,273,102,249
2010-01-29,4,1,Winter,347,Breakfast,Coffee,0,22.4,0,0,0,249,126,247
2010-01-29,4,1,Winter,430,Dinner,Papdi Chaat,0,22.4,0,0,0,170,334,332
2010-01-29,4,1,Winter,430,Dinner,Dahi,0,22.4,0,0,0,332,133,357
2010-01-29,4,1,Winter,430,Dinner,Sev,0,22.4,0,0,0,357,108,211
2010-01-29,4,1,Winter,430,Dinner,Fried Chilli,0,22.4,0,0,0,211,254,249
2010-01-29,4,1,Winter,466,Lunch,Vada Pav,0,22.4,0,0,0,247,128,431
2010-01-29,4,1,Winter,466,Lunch,Pav,0,22.4,0,0,0,431,73,416
2010-01-29,4,1,Winter,466,Lunch,Sev,0,22.4,0,0,0,416,88,259
2010-01-29,4,1,Winter,466,Lunch,Onion,0,22.4,0,0,0,259,245,170
2010-01-30,5,1,Winter,337,Breakfast,Poha,0,21.5,0,0,0,249,216,249
2010-01-30,5,1,Winter,337,Breakfast,Banana,0,21.5,0,0,0,249,115,263
2010-01-30,5,1,Winter,337,Breakfast,Tea,0,21.5,0,0,0,263,101,270
2010-01-30,5,1,Winter,408,Dinner,Chole,0,21.5,0,0,0,381,124,386
2010-01-30,5,1,Winter,408,Dinner,Bhature,0,21.5,0,0,0,386,55,397
2010-01-30,5,1,Winter,408,Dinner,Dahi,0,21.5,0,0,0,397,44,331
2010-01-30,5,1,Winter,408,Dinner,Onion,0,21.5,0,0,0,331,110,189
2010-01-30,5,1,Winter,467,Lunch,Vada Pav,0,21.5,0,0,0,270,94,441
2010-01-30,5,1,Winter,467,Lunch,Sev,0,21.5,0,0,0,441,64,231
2010-01-30,5,1,Winter,467,Lunch,Onion,0,21.5,0,0,0,231,274,225
2010-01-30,5,1,Winter,467,Lunch,Dahi,0,21.5,0,0,0,225,280,381
2010-01-31,6,1,Winter,351,Breakfast,Poha,0,17.2,0,0,0,189,252,237
2010-01-31,6,1,Winter,351,Breakfast,Tea,0,17.2,0,0,0,237,143,305
2010-01-31,6,1,Winter,351,Breakfast,Banana,0,17.2,0,0,0,305,75,265
2010-01-31,6,1,Winter,366,Dinner,Vada Pav,0,17.2,0,0,0,328,119,318
2010-01-31,6,1,Winter,366,Dinner,Pav,0,17.2,0,0,0,318,78,308
2010-01-31,6,1,Winter,366,Dinner,Sev,0,17.2,0,0,0,308,88,166
2010-01-31,6,1,Winter,366,Dinner,Onion,0,17.2,0,0,0,166,230,125
2010-01-31,6,1,Winter,413,Lunch,Onion Masala Dosa,0,17.2,0,0,0,265,115,372
2010-01-31,6,1,Winter,413,Lunch,Sambar,0,17.2,0,0,0,372,75,373
2010-01-31,6,1,Winter,413,Lunch,Coconut Chutney,0,17.2,0,0,0,373,74,203
2010-01-31,6,1,Winter,413,Lunch,Dahi,0,17.2,0,0,0,203,244,328
2010-02-01,0,2,Winter,369,Breakfast,Ghuguni,0,18.0,0,0,0,125,271,291
2010-02-01,0,2,Winter,369,Breakfast,Bread,0,18.0,0,0,0,291,108,265
2010-02-01,0,2,Winter,369,Breakfast,Tea,0,18.0,0,0,0,265,134,334
2010-02-01,0,2,Winter,429,Dinner,Aloo Samosa,0,18.0,0,0,0,206,304,401
2010-02-01,0,2,Winter,429,Dinner,Dahi,0,18.0,0,0,0,401,63,388
2010-02-01,0,2,Winter,429,Dinner,Pudina Chutney,0,18.0,0,0,0,388,76,244
2010-02-01,0,2,Winter,429,Dinner,Onion,0,18.0,0,0,0,244,220,172
2010-02-01,0,2,Winter,472,Lunch,Aloo Dum,0,18.0,0,0,0,334,65,424
2010-02-01,0,2,Winter,472,Lunch,Dahi,0,18.0,0,0,0,424,86,429
2010-02-01,0,2,Winter,472,Lunch,Onion,0,18.0,0,0,0,429,81,247
2010-02-01,0,2,Winter,472,Lunch,Sev,0,18.0,0,0,0,247,263,206
2010-02-02,1,2,Winter,366,Breakfast,Milkshake,0,17.2,0,0,0,172,292,271
2010-02-02,1,2,Winter,366,Breakfast,Bread,0,17.2,0,0,0,271,125,273
2010-02-02,1,2,Winter,366,Breakfast,Banana,0,17.2,0,0,0,273,123,261
2010-02-02,1,2,Winter,456,Dinner,Chole,0,17.2,0,0,0,278,280,416
2010-02-02,1,2,Winter,456,Dinner,Bhature,0,17.2,0,0,0,416,77,441
2010-02-02,1,2,Winter,456,Dinner,Dahi,0,17.2,0,0,0,441,52,383
2010-02-02,1,2,Winter,456,Dinner,Pudina Chutney,0,17.2,0,0,0,383,110,260
2010-02-02,1,2,Winter,516,Lunch,Aloo Dum,0,17.2,0,0,0,261,135,476
2010-02-02,1,2,Winter,516,Lunch,Dahi,0,17.2,0,0,0,476,82,488
2010-02-02,1,2,Winter,516,Lunch,Onion,0,17.2,0,0,0,488,70,240
2010-02-02,1,2,Winter,516,Lunch,Sev,0,17.2,0,0,0,240,318,278
2010-02-03,2,2,Winter,122,Breakfast,Cream Bun,0,16.4,1,1,0,260,233,79
2010-02-03,2,2,Winter,122,Breakfast,Tea,0,16.4,1,1,0,79,53,116
2010-02-03,2,2,Winter,122,Breakfast,Banana,0,16.4,1,1,0,116,16,95
2010-02-03,2,2,Winter,171,Dinner,Vada Pav,0,16.4,1,1,0,81,102,132
2010-02-03,2,2,Winter,171,Dinner,Sev,0,16.4,1,1,0,132,53,73
2010-02-03,2,2,Winter,171,Dinner,Onion,0,16.4,1,1,0,73,112,57
2010-02-03,2,2,Winter,171,Dinner,Dahi,0,16.4,1,1,0,57,128,141
2010-02-03,2,2,Winter,169,Lunch,Aloo Samosa,0,16.4,1,1,0,95,37,140
2010-02-03,2,2,Winter,169,Lunch,Dahi,0,16.4,1,1,0,140,43,139
2010-02-03,2,2,Winter,169,Lunch,Onion,0,16.4,1,1,0,139,44,67
2010-02-03,2,2,Winter,169,Lunch,Pudina Chutney,0,16.4,1,1,0,67,116,81
2010-02-04,3,2,Winter,411,Breakfast,Milkshake,0,25.4,0,0,0,141,44,318
2010-02-04,3,2,Winter,411,Breakfast,Bread,0,25.4,0,0,0,318,126,309
2010-02-04,3,2,Winter,411,Breakfast,Banana,0,25.4,0,0,0,309,135,303
2010-02-04,3,2,Winter,461,Dinner,Ghuguni,0,25.4,0,0,0,195,361,383
2010-02-04,3,2,Winter,461,Dinner,Aloo Chop,0,25.4,0,0,0,383,115,390
2010-02-04,3,2,Winter,461,Dinner,Onion,0,25.4,0,0,0,390,108,194
2010-02-04,3,2,Winter,461,Dinner,Dahi,0,25.4,0,0,0,194,304,348
2010-02-04,3,2,Winter,514,Lunch,Vada Pav,0,25.4,0,0,0,303,141,501
2010-02-04,3,2,Winter,514,Lunch,Pav,0,25.4,0,0,0,501,55,463
2010-02-04,3,2,Winter,514,Lunch,Sev,0,25.4,0,0,0,463,93,268
2010-02-04,3,2,Winter,514,Lunch,Onion,0,25.4,0,0,0,268,288,195
2010-02-05,4,2,Winter,372,Breakfast,Poha,0,19.9,0,0,0,348,150,328
2010-02-05,4,2,Winter,372,Breakfast,Tea,0,19.9,0,0,0,328,74,320
2010-02-05,4,2,Winter,372,Breakfast,Banana,0,19.9,0,0,0,320,82,295
2010-02-05,4,2,Winter,517,Dinner,Aloo Samosa,0,19.9,0,0,0,461,115,495
2010-02-05,4,2,Winter,517,Dinner,Dahi,0,19.9,0,0,0,495,64,454
2010-02-05,4,2,Winter,517,Dinner,Pudina Chutney,0,19.9,0,0,0,454,105,246
2010-02-05,4,2,Winter,517,Dinner,Fried Chilli,0,19.9,0,0,0,246,313,314
2010-02-05,4,2,Winter,533,Lunch,Dry Ghuguni,0,19.9,0,0,0,295,107,427
2010-02-05,4,2,Winter,533,Lunch,Aloo Dum,0,19.9,0,0,0,427,149,489
2010-02-05,4,2,Winter,533,Lunch,Onion,0,19.9,0,0,0,489,87,245
2010-02-05,4,2,Winter,533,Lunch,Dahi,0,19.9,0,0,0,245,331,461
2010-02-06,5,2,Winter,363,Breakfast,Idli,0,17.9,0,0,1,314,245,300
2010-02-06,5,2,Winter,363,Breakfast,Sambar,0,17.9,0,0,1,300,93,311
2010-02-06,5,2,Winter,363,Breakfast,Pudina Chutney,0,17.9,0,0,1,311,82,177
2010-02-06,5,2,Winter,515,Dinner,Ghuguni,0,17.9,0,0,1,479,101,450
2010-02-06,5,2,Winter,515,Dinner,Aloo Dum,0,17.9,0,0,1,450,107,489
2010-02-06,5,2,Winter,515,Dinner,Onion,0,17.9,0,0,1,489,68,222
2010-02-06,5,2,Winter,515,Dinner,Dahi,0,17.9,0,0,1,222,335,423
2010-02-06,5,2,Winter,537,Lunch,Dry Ghuguni,0,17.9,0,0,1,177,216,417
2010-02-06,5,2,Winter,537,Lunch,Aloo Dum,0,17.9,0,0,1,417,163,518
2010-02-06,5,2,Winter,537,Lunch,Onion,0,17.9,0,0,1,518,62,209
2010-02-06,5,2,Winter,537,Lunch,Dahi,0,17.9,0,0,1,209,371,479
2010-02-07,6,2,Winter,340,Breakfast,Bada,0,15.7,0,0,0,423,134,254
2010-02-07,6,2,Winter,340,Breakfast,Sambar,0,15.7,0,0,0,254,114,257
2010-02-07,6,2,Winter,340,Breakfast,Coconut Chutney,0,15.7,0,0,0,257,111,188
2010-02-07,6,2,Winter,393,Dinner,Papdi Chaat,0,15.7,0,0,0,244,196,322
2010-02-07,6,2,Winter,393,Dinner,Dahi,0,15.7,0,0,0,322,103,328
2010-02-07,6,2,Winter,393,Dinner,Sev,0,15.7,0,0,0,328,97,202
2010-02-07,6,2,Winter,393,Dinner,Pudina Chutney,0,15.7,0,0,0,202,223,191
2010-02-07,6,2,Winter,407,Lunch,Papdi Chaat,0,15.7,0,0,0,188,180,328
2010-02-07,6,2,Winter,407,Lunch,Dahi,0,15.7,0,0,0,328,112,324
2010-02-07,6,2,Winter,407,Lunch,Sev,0,15.7,0,0,0,324,116,234
2010-02-07,6,2,Winter,407,Lunch,Pudina Chutney,0,15.7,0,0,0,234,206,244
2010-02-08,0,2,Winter,365,Breakfast,Cream Bun,0,18.0,0,0,0,191,234,253
2010-02-08,0,2,Winter,365,Breakfast,Coffee,0,18.0,0,0,0,253,142,257
2010-02-08,0,2,Winter,365,Breakfast,Banana,0,18.0,0,0,0,257,138,277
2010-02-08,0,2,Winter,429,Dinner,Chole,0,18.0,0,0,0,394,107,416
2010-02-08,0,2,Winter,429,Dinner,Bhature,0,18.0,0,0,0,416,48,416
2010-02-08,0,2,Winter,429,Dinner,Dahi,0,18.0,0,0,0,416,48,352
2010-02-08,0,2,Winter,429,Dinner,Onion,0,18.0,0,0,0,352,112,208
2010-02-08,0,2,Winter,463,Lunch,Ghuguni,0,18.0,0,0,0,277,118,377
2010-02-08,0,2,Winter,463,Lunch,Aloo Dum,0,18.0,0,0,0,377,124,428
2010-02-08,0,2,Winter,463,Lunch,Onion,0,18.0,0,0,0,428,73,240
2010-02-08,0,2,Winter,463,Lunch,Dahi,0,18.0,0,0,0,240,261,394
2010-02-09,1,2,Winter,368,Breakfast,Milkshake,0,20.7,0,1,0,208,256,274
2010-02-09,1,2,Winter,368,Breakfast,Bread,0,20.7,0,1,0,274,124,258
2010-02-09,1,2,Winter,368,Breakfast,Banana,0,20.7,0,1,0,258,140,280
2010-02-09,1,2,Winter,418,Dinner,Papdi Chaat,0,20.7,0,1,0,186,290,351
2010-02-09,1,2,Winter,418,Dinner,Dahi,0,20.7,0,1,0,351,101,323
2010-02-09,1,2,Winter,418,Dinner,Sev,0,20.7,0,1,0,323,129,218
2010-02-09,1,2,Winter,418,Dinner,Pudina Chutney,0,20.7,0,1,0,218,234,256
2010-02-09,1,2,Winter,440,Lunch,Chole,0,20.7,0,1,0,280,118,424
2010-02-09,1,2,Winter,440,Lunch,Bhature,0,20.7,0,1,0,424,52,440
2010-02-09,1,2,Winter,440,Lunch,Dahi,0,20.7,0,1,0,440,36,388
2010-02-09,1,2,Winter,440,Lunch,Fried Chilli,0,20.7,0,1,0,388,88,295
2010-02-09,1,2,Winter,440,Lunch,Onion,0,20.7,0,1,0,295,181,186
2010-02-10,2,2,Winter,406,Breakfast,Boiled Egg,0,16.6,0,0,1,256,196,319
2010-02-10,2,2,Winter,406,Breakfast,Bread,0,16.6,0,0,1,319,120,289
2010-02-10,2,2,Winter,406,Breakfast,Coffee,0,16.6,0,0,1,289,150,285
2010-02-10,2,2,Winter,524,Dinner,Aloo Dum,0,16.6,0,0,1,457,119,441
2010-02-10,2,2,Winter,524,Dinner,Dahi,0,16.6,0,0,1,441,125,450
2010-02-10,2,2,Winter,524,Dinner,Fried Chilli,0,16.6,0,0,1,450,116,324
2010-02-10,2,2,Winter,524,Dinner,Onion,0,16.6,0,0,1,324,242,169
2010-02-10,2,2,Winter,533,Lunch,Vada Pav,0,16.6,0,0,1,285,154,512
2010-02-10,2,2,Winter,533,Lunch,Sev,0,16.6,0,0,1,512,64,278
2010-02-10,2,2,Winter,533,Lunch,Onion,0,16.6,0,0,1,278,298,220
2010-02-10,2,2,Winter,533,Lunch,Dahi,0,16.6,0,0,1,220,356,457
2010-02-11,3,2,Winter,340,Breakfast,Milkshake,0,12.5,0,0,0,169,397,257
2010-02-11,3,2,Winter,340,Breakfast,Bread,0,12.5,0,0,0,257,111,264
2010-02-11,3,2,Winter,340,Breakfast,Banana,0,12.5,0,0,0,264,104,269
2010-02-11,3,2,Winter,434,Dinner,Aloo Dum,0,12.5,0,0,0,372,89,357
2010-02-11,3,2,Winter,434,Dinner,Dahi,0,12.5,0,0,0,357,112,375
2010-02-11,3,2,Winter,434,Dinner,Onion,0,12.5,0,0,0,375,94,205
2010-02-11,3,2,Winter,434,Dinner,Sev,0,12.5,0,0,0,205,264,223
2010-02-11,3,2,Winter,426,Lunch,Vada Pav,0,12.5,0,0,0,269,99,373
2010-02-11,3,2,Winter,426,Lunch,Sev,0,12.5,0,0,0,373,88,249
2010-02-11,3,2,Winter,426,Lunch,Onion,0,12.5,0,0,0,249,212,132
2010-02-11,3,2,Winter,426,Lunch,Dahi,0,12.5,0,0,0,132,329,372
2010-02-12,4,2,Winter,441,Breakfast,Idli,0,16.5,0,0,0,223,246,346
2010-02-12,4,2,Winter,441,Breakfast,Sambar,0,16.5,0,0,0,346,131,372
2010-02-12,4,2,Winter,441,Breakfast,Coconut Chutney,0,16.5,0,0,0,372,105,272
2010-02-12,4,2,Winter,514,Dinner,Onion Masala Dosa,0,16.5,0,0,0,392,152,498
2010-02-12,4,2,Winter,514,Dinner,Sambar,0,16.5,0,0,0,498,58,435
2010-02-12,4,2,Winter,514,Dinner,Coconut Chutney,0,16.5,0,0,0,435,121,288
2010-02-12,4,2,Winter,514,Dinner,Dahi,0,16.5,0,0,0,288,268,429
2010-02-12,4,2,Winter,503,Lunch,Vada Pav,0,16.5,0,0,0,272,205,468
2010-02-12,4,2,Winter,503,Lunch,Sev,0,16.5,0,0,0,468,76,245
2010-02-12,4,2,Winter,503,Lunch,Onion,0,16.5,0,0,0,245,299,172
2010-02-12,4,2,Winter,503,Lunch,Dahi,0,16.5,0,0,0,172,372,392
2010-02-13,5,2,Winter,351,Breakfast,Poha,0,16.3,0,0,0,429,127,277
2010-02-13,5,2,Winter,351,Breakfast,Tea,0,16.3,0,0,0,277,103,333
2010-02-13,5,2,Winter,351,Breakfast,Banana,0,16.3,0,0,0,333,47,274
2010-02-13,5,2,Winter,369,Dinner,Papdi Chaat,0,16.3,0,0,0,344,113,312
2010-02-13,5,2,Winter,369,Dinner,Dahi,0,16.3,0,0,0,312,87,338
2010-02-13,5,2,Winter,369,Dinner,Sev,0,16.3,0,0,0,338,61,199
2010-02-13,5,2,Winter,369,Dinner,Fried Chilli,0,16.3,0,0,0,199,200,226
2010-02-13,5,2,Winter,423,Lunch,Onion Masala Dosa,0,16.3,0,0,0,274,106,407
2010-02-13,5,2,Winter,423,Lunch,Sambar,0,16.3,0,0,0,407,50,423
2010-02-13,5,2,Winter,423,Lunch,Coconut Chutney,0,16.3,0,0,0,423,34,240
2010-02-13,5,2,Winter,423,Lunch,Dahi,0,16.3,0,0,0,240,217,344
2010-02-14,6,2,Winter,289,Breakfast,Masala Upma,0,27.4,0,0,1,226,173,213
2010-02-14,6,2,Winter,289,Breakfast,Tea,0,27.4,0,0,1,213,100,270
2010-02-14,6,2,Winter,289,Breakfast,Banana,0,27.4,0,0,1,270,43,221
2010-02-14,6,2,Winter,343,Dinner,Vada Pav,0,27.4,0,0,1,133,261,329
2010-02-14,6,2,Winter,343,Dinner,Sev,0,27.4,0,0,1,329,42,159
2010-02-14,6,2,Winter,343,Dinner,Onion,0,27.4,0,0,1,159,212,131
2010-02-14,6,2,Winter,343,Dinner,Dahi,0,27.4,0,0,1,131,240,276
2010-02-14,6,2,Winter,364,Lunch,Chole,0,27.4,0,0,1,221,92,362
2010-02-14,6,2,Winter,364,Lunch,Bhature,0,27.4,0,0,1,362,32,364
2010-02-14,6,2,Winter,364,Lunch,Dahi,0,27.4,0,0,1,364,30,317
2010-02-14,6,2,Winter,364,Lunch,Onion,0,27.4,0,0,1,317,77,133
2010-02-15,0,2,Winter,369,Breakfast,Pav,0,17.2,0,0,0,276,95,280
2010-02-15,0,2,Winter,369,Breakfast,Boiled Egg,0,17.2,0,0,0,280,119,279
2010-02-15,0,2,Winter,369,Breakfast,Tea,0,17.2,0,0,0,279,120,313
2010-02-15,0,2,Winter,419,Dinner,Vada Pav,0,17.2,0,0,0,295,197,377
2010-02-15,0,2,Winter,419,Dinner,Pav,0,17.2,0,0,0,377,76,362
2010-02-15,0,2,Winter,419,Dinner,Sev,0,17.2,0,0,0,362,91,231
2010-02-15,0,2,Winter,419,Dinner,Onion,0,17.2,0,0,0,231,222,163
2010-02-15,0,2,Winter,455,Lunch,Aloo Samosa,0,17.2,0,0,0,313,86,438
2010-02-15,0,2,Winter,455,Lunch,Dahi,0,17.2,0,0,0,438,54,382
2010-02-15,0,2,Winter,455,Lunch,Onion,0,17.2,0,0,0,382,110,199
2010-02-15,0,2,Winter,455,Lunch,Pudina Chutney,0,17.2,0,0,0,199,293,295
2010-02-16,1,2,Winter,425,Breakfast,Idli,0,20.9,0,0,1,163,290,342
2010-02-16,1,2,Winter,425,Breakfast,Sambar,0,20.9,0,0,1,342,118,342
2010-02-16,1,2,Winter,425,Breakfast,Coconut Chutney,0,20.9,0,0,1,342,118,222
2010-02-16,1,2,Winter,486,Dinner,Chole,0,20.9,0,0,1,401,102,460
2010-02-16,1,2,Winter,486,Dinner,Bhature,0,20.9,0,0,1,460,65,473
2010-02-16,1,2,Winter,486,Dinner,Onion,0,20.9,0,0,1,473,52,219
2010-02-16,1,2,Winter,465,Lunch,Onion Masala Dosa,0,20.9,0,0,1,222,238,461
2010-02-16,1,2,Winter,465,Lunch,Sambar,0,20.9,0,0,1,461,42,437
2010-02-16,1,2,Winter,465,Lunch,Coconut Chutney,0,20.9,0,0,1,437,66,260
2010-02-16,1,2,Winter,465,Lunch,Dahi,0,20.9,0,0,1,260,243,401
2010-02-17,2,2,Winter,413,Breakfast,Pav,0,20.8,0,0,1,219,306,274
2010-02-17,2,2,Winter,413,Breakfast,Boiled Egg,0,20.8,0,0,1,274,173,325
2010-02-17,2,2,Winter,413,Breakfast,Tea,0,20.8,0,0,1,325,122,364
2010-02-17,2,2,Winter,572,Dinner,Aloo Dum,0,20.8,0,0,1,287,313,490
2010-02-17,2,2,Winter,572,Dinner,Dahi,0,20.8,0,0,1,490,128,448
2010-02-17,2,2,Winter,572,Dinner,Onion,0,20.8,0,0,1,448,170,250
2010-02-17,2,2,Winter,572,Dinner,Sev,0,20.8,0,0,1,250,368,245
2010-02-17,2,2,Winter,555,Lunch,Aloo Dum,0,20.8,0,0,1,364,83,507
2010-02-17,2,2,Winter,555,Lunch,Dahi,0,20.8,0,0,1,507,93,471
2010-02-17,2,2,Winter,555,Lunch,Fried Chilli,0,20.8,0,0,1,471,129,386
2010-02-17,2,2,Winter,555,Lunch,Onion,0,20.8,0,0,1,386,214,287
2010-02-18,3,2,Winter,338,Breakfast,Vada Pav,0,19.3,0,0,0,245,373,289
2010-02-18,3,2,Winter,338,Breakfast,Tea,0,19.3,0,0,0,289,77,317
2010-02-18,3,2,Winter,338,Breakfast,Banana,0,19.3,0,0,0,317,49,278
2010-02-18,3,2,Winter,421,Dinner,Vada Pav,0,19.3,0,0,0,242,251,384
2010-02-18,3,2,Winter,421,Dinner,Sev,0,19.3,0,0,0,384,71,253
2010-02-18,3,2,Winter,421,Dinner,Onion,0,19.3,0,0,0,253,202,151
2010-02-18,3,2,Winter,421,Dinner,Dahi,0,19.3,0,0,0,151,304,340
2010-02-18,3,2,Winter,456,Lunch,Papdi Chaat,0,19.3,0,0,0,278,88,381
2010-02-18,3,2,Winter,456,Lunch,Dahi,0,19.3,0,0,0,381,112,361
2010-02-18,3,2,Winter,456,Lunch,Sev,0,19.3,0,0,0,361,132,238
2010-02-18,3,2,Winter,456,Lunch,Pudina Chutney,0,19.3,0,0,0,238,255,242
2010-02-19,4,2,Winter,362,Breakfast,Pav,0,19.7,0,0,0,340,115,268
2010-02-19,4,2,Winter,362,Breakfast,Tea,0,19.7,0,0,0,268,123,309
2010-02-19,4,2,Winter,362,Breakfast,Sev,0,19.7,0,0,0,309,82,187
2010-02-19,4,2,Winter,394,Dinner,Chole,0,19.7,0,0,0,388,97,372
2010-02-19,4,2,Winter,394,Dinner,Bhature,0,19.7,0,0,0,372,54,386
2010-02-19,4,2,Winter,394,Dinner,Onion,0,19.7,0,0,0,386,40,188
2010-02-19,4,2,Winter,449,Lunch,Ghuguni,0,19.7,0,0,0,187,204,406
2010-02-19,4,2,Winter,449,Lunch,Aloo Dum,0,19.7,0,0,0,406,79,449
2010-02-19,4,2,Winter,449,Lunch,Onion,0,19.7,0,0,0,449,36,175
2010-02-19,4,2,Winter,449,Lunch,Dahi,0,19.7,0,0,0,175,310,388
2010-02-20,5,2,Winter,384,Breakfast,Poha,0,25.7,0,1,1,188,238,295
2010-02-20,5,2,Winter,384,Breakfast,Banana,0,25.7,0,1,1,295,120,296
2010-02-20,5,2,Winter,384,Breakfast,Tea,0,25.7,0,1,1,296,119,352
2010-02-20,5,2,Winter,411,Dinner,Aloo Samosa,0,25.7,0,1,1,168,337,385
2010-02-20,5,2,Winter,411,Dinner,Dahi,0,25.7,0,1,1,385,59,371
2010-02-20,5,2,Winter,411,Dinner,Pudina Chutney,0,25.7,0,1,1,371,73,205
2010-02-20,5,2,Winter,411,Dinner,Fried Chilli,0,25.7,0,1,1,205,239,254
2010-02-20,5,2,Winter,467,Lunch,Aloo Dum,0,25.7,0,1,1,352,63,451
2010-02-20,5,2,Winter,467,Lunch,Dahi,0,25.7,0,1,1,451,54,398
2010-02-20,5,2,Winter,467,Lunch,Fried Chilli,0,25.7,0,1,1,398,107,296
2010-02-20,5,2,Winter,467,Lunch,Onion,0,25.7,0,1,1,296,209,168
2010-02-21,6,2,Winter,271,Breakfast,Boiled Egg,0,18.8,0,0,0,254,190,222
2010-02-21,6,2,Winter,271,Breakfast,Bread,0,18.8,0,0,0,222,71,197
2010-02-21,6,2,Winter,271,Breakfast,Coffee,0,18.8,0,0,0,197,96,204
2010-02-21,6,2,Winter,367,Dinner,Chole,0,18.8,0,0,0,164,247,284
2010-02-21,6,2,Winter,367,Dinner,Bhature,0,18.8,0,0,0,284,113,344
2010-02-21,6,2,Winter,367,Dinner,Dahi,0,18.8,0,0,0,344,53,299
2010-02-21,6,2,Winter,367,Dinner,Fried Chilli,0,18.8,0,0,0,299,98,233
2010-02-21,6,2,Winter,367,Dinner,Onion,0,18.8,0,0,0,233,164,155
2010-02-21,6,2,Winter,380,Lunch,Aloo Dum,0,18.8,0,0,0,204,89,306
2010-02-21,6,2,Winter,380,Lunch,Dahi,0,18.8,0,0,0,306,105,314
2010-02-21,6,2,Winter,380,Lunch,Onion,0,18.8,0,0,0,314,97,130
2010-02-21,6,2,Winter,380,Lunch,Sev,0,18.8,0,0,0,130,281,164
2010-02-22,0,2,Winter,400,Breakfast,Vada Pav,0,19.2,0,0,0,155,242,348
2010-02-22,0,2,Winter,400,Breakfast,Tea,0,19.2,0,0,0,348,84,365
2010-02-22,0,2,Winter,400,Breakfast,Banana,0,19.2,0,0,0,365,67,321
2010-02-22,0,2,Winter,421,Dinner,Onion Masala Dosa,0,19.2,0,0,0,159,338,370
2010-02-22,0,2,Winter,421,Dinner,Sambar,0,19.2,0,0,0,370,85,389
2010-02-22,0,2,Winter,421,Dinner,Coconut Chutney,0,19.2,0,0,0,389,66,273
2010-02-22,0,2,Winter,421,Dinner,Dahi,0,19.2,0,0,0,273,182,339
2010-02-22,0,2,Winter,460,Lunch,Vada Pav,0,19.2,0,0,0,321,111,425
2010-02-22,0,2,Winter,460,Lunch,Pav,0,19.2,0,0,0,425,72,387
2010-02-22,0,2,Winter,460,Lunch,Sev,0,19.2,0,0,0,387,110,293
2010-02-22,0,2,Winter,460,Lunch,Onion,0,19.2,0,0,0,293,204,159
2010-02-23,1,2,Winter,350,Breakfast,Boiled Egg,1,19.9,0,0,1,339,116,301
2010-02-23,1,2,Winter,350,Breakfast,Bread,1,19.9,0,0,1,301,77,255
2010-02-23,1,2,Winter,350,Breakfast,Coffee,1,19.9,0,0,1,255,123,251
2010-02-23,1,2,Winter,481,Dinner,Aloo Dum,1,19.9,0,0,1,405,117,436
2010-02-23,1,2,Winter,481,Dinner,Dahi,1,19.9,0,0,1,436,84,413
2010-02-23,1,2,Winter,481,Dinner,Onion,1,19.9,0,0,1,413,107,199
2010-02-23,1,2,Winter,481,Dinner,Sev,1,19.9,0,0,1,199,321,232
2010-02-23,1,2,Winter,483,Lunch,Ghuguni,1,19.9,0,0,1,251,127,443
2010-02-23,1,2,Winter,483,Lunch,Aloo Dum,1,19.9,0,0,1,443,79,461
2010-02-23,1,2,Winter,483,Lunch,Onion,1,19.9,0,0,1,461,61,206
2010-02-23,1,2,Winter,483,Lunch,Dahi,1,19.9,0,0,1,206,316,405
2010-02-24,2,2,Winter,369,Breakfast,Idli,0,16.6,0,0,1,232,288,318
2010-02-24,2,2,Winter,369,Breakfast,Sambar,0,16.6,0,0,1,318,81,318
2010-02-24,2,2,Winter,369,Breakfast,Coconut Chutney,0,16.6,0,0,1,318,81,219
2010-02-24,2,2,Winter,475,Dinner,Ghuguni,0,16.6,0,0,1,223,305,420
2010-02-24,2,2,Winter,475,Dinner,Aloo Chop,0,16.6,0,0,1,420,93,401
2010-02-24,2,2,Winter,475,Dinner,Onion,0,16.6,0,0,1,401,112,190
2010-02-24,2,2,Winter,475,Dinner,Dahi,0,16.6,0,0,1,190,323,382
2010-02-24,2,2,Winter,488,Lunch,Chole,0,16.6,0,0,1,219,180,451
2010-02-24,2,2,Winter,488,Lunch,Bhature,0,16.6,0,0,1,451,77,488
2010-02-24,2,2,Winter,488,Lunch,Dahi,0,16.6,0,0,1,488,40,455
2010-02-24,2,2,Winter,488,Lunch,Fried Chilli,0,16.6,0,0,1,455,73,328
2010-02-24,2,2,Winter,488,Lunch,Onion,0,16.6,0,0,1,328,200,223
2010-02-25,3,2,Winter,316,Breakfast,Masala Upma,0,20.3,0,0,0,382,131,216
